ResponseID,StartDate,EndDate,age,gender,education,status,state,municipality,purchase_date,quality,bad_quantity,bad_value,good_quantity,good_value,relationship,experience,frequency,average_amount
R_3HhwdAh9ssDUasr,01/07/19 21:38,01/07/19 21:39,29,Men,Bachelor,Middle class,Veracruz,Xalapa 30087,,,,,,,,,,
R_3HidWQEhKFYlHqW,28/04/19 18:24,28/04/19 18:32,24,Men,Bachelor,Middle class,Ciudad de México,Iztapalapa 09007,16apr2019,Good,,,15.0,585.0,Acquaintance,19.0,14.0,15.0
R_3Hjmb4Yia8NelcN,30/08/19 17:03,30/08/19 17:07,24,Women,Bachelor,Middle class,Nuevo León,Monterrey 19039,23aug2019,Good,,,14.0,500.0,Stranger,18.0,7.0,10.0
R_3Hk3R2lWqjjBYZv,19/02/19 15:05,19/02/19 15:06,32,Women,Bachelor,Middle class,,,,,,,,,,,,
R_3Hn8iYFMe3Vjmo7,22/03/19 02:30,22/03/19 02:35,22,Women,Bachelor,Middle class,Ciudad de México,Tlalpan 09012,01-mar-19,Good,,,15.0,200.0,Acquaintance,18.0,34.0,20.0
R_3HoAveZg6P9OZVr,19/02/19 18:12,19/02/19 18:17,24,Men,Bachelor,Middle class,Nuevo León,Monterrey 19039,01jan2017,Good,,,10.0,500.0,Acquaintance,19.0,365.0,50.0
R_3Hq3CNG5AKyZFZU,19/02/19 21:36,19/02/19 21:45,18,Men,High school,Upper middle class,Puebla,Puebla 21114,08-feb-19,Bad,10.0,50.0,,,Stranger,13.0,7.0,10.0
R_3HqtTor5bdbFGe6,10/04/19 23:38,10/04/19 23:39,41,Men,Bachelor,Middle class,Chihuahua,Chihuahua 08019,09apr2019,Bad,,,,,,,,
R_3HtYFlN5dDPgssA,22/03/19 21:14,22/03/19 21:19,32,Men,Bachelor,Lower middle class,México,Ecatepec de Morelos 15033,15-mar-19,Bad,2.0,130.0,,,Stranger,20.0,150.0,3.0
R_3HuklT9ySeUnfSc,19/02/19 18:14,19/02/19 18:19,20,Men,High school,Middle class,Hidalgo,Tepeji del Río de Ocampo 13063,16-feb-19,Bad,10.0,50.0,,,Friend,14.0,14.0,10.0
R_3HvQ34nKf4HVwoX,19/02/19 23:23,19/02/19 23:26,19,Men,High school,Upper middle class,Chiapas,Berriozábal 07012,04-feb-19,Good,,,30.0,350.0,Stranger,17.0,20.0,14.0
R_3HvRMSZZ6IXm6YD,25/03/19 01:48,25/03/19 01:51,26,Men,Bachelor,Middle class,San Luis Potosí,San Luis Potosí 24028,01-mar-19,Good,,,14.0,600.0,Acquaintance,22.0,30.0,14.0
R_3HvRmir40QZ230c,01/07/19 21:14,01/07/19 21:16,32,Men,Bachelor,Lower middle class,Veracruz,Coatzacoalcos 30039,,,,,,,,,,
R_3HwtJn1YBPJrU2j,19/02/19 18:06,19/02/19 18:10,31,Men,Bachelor,Middle class,Chihuahua,Chihuahua 08019,11-feb-19,Bad,20.0,100.0,,,Stranger,18.0,,20.0
R_3HzYJuSWvvCB3A0,19/02/19 17:32,19/02/19 17:35,28,Men,High school,Lower middle class,Baja California,Ensenada 02001,18-feb-19,Good,,,28.0,400.0,Stranger,19.0,20.0,28.0
R_3I05ETkD45JbRWf,19/02/19 15:13,19/02/19 15:19,23,Men,Bachelor,Lower middle class,Ciudad de México,Iztacalco 09006,02-feb-19,Good,,,28.0,500.0,Acquaintance,19.0,30.0,28.0
R_3I0EGJxwP25AsxB,30/04/19 01:59,30/04/19 02:03,21,Men,,,,,,,,,,,,,,
R_3I5elEwAgnvtGya,20/02/19 01:34,20/02/19 01:39,20,Men,High school,Middle class,Coahuila,Torreón 05035,13-feb-19,Good,,,5.0,150.0,Stranger,14.0,10.0,10.0
R_3I5iQLjXiRL2H34,20/02/19 09:27,20/02/19 09:29,25,Men,Bachelor,Middle class,Jalisco,Guadalajara 14039,15-feb-19,Good,,,29.0,500.0,Stranger,17.0,2.0,29.0
R_3I6OMsh5k1chHPJ,28/03/19 10:53,28/03/19 10:58,18,Men,High school,Middle class,Guanajuato,Irapuato 11017,12-mar-19,Good,,,5.0,100.0,Acquaintance,16.0,20.0,15.0
R_3IRIMdge15Z6t1r,08/07/19 19:08,08/07/19 19:10,23,Women,Bachelor,Middle class,México,Naucalpan de Juárez 15057,03-jul-19,Good,,,,,,,,
R_3IS3AFixNOYvkhG,31/08/19 10:48,31/08/19 10:51,23,Men,Bachelor,Upper class,Yucatán,Mérida 31050,01aug2019,Good,,,100.0,2000.0,Acquaintance,18.0,30.0,50.0
R_3IS3kWknE5lbhLs,19/02/19 21:20,19/02/19 21:22,17,,,,,,,,,,,,,,,
R_3ISPiNflUgWuwvd,20/02/19 23:34,20/02/19 23:45,30,Men,Bachelor,Middle class,Guanajuato,León 11020,09-feb-19,Good,,,28.0,800.0,Stranger,24.0,15.0,14.0
R_3ISlhtQfEH4yPlK,20/02/19 12:37,20/02/19 12:39,24,Men,Bachelor,Middle class,Veracruz,Xalapa 30087,10-oct-18,Good,,,100.0,800.0,Friend,22.0,90.0,100.0
R_3IT2EHos7DMR8pr,19/02/19 20:11,19/02/19 20:14,25,Women,Bachelor,Middle class,Sonora,Hermosillo 26030,18-feb-19,Bad,18.0,100.0,,,Stranger,18.0,10.0,20.0
R_3IXCRs6WXL0goxT,21/03/19 20:59,21/03/19 21:02,22,Men,High school,Middle class,Veracruz,Xalapa 30087,01-mar-19,Good,,,128.0,900.0,Acquaintance,15.0,20.0,50.0
R_3IXX9UHat6RSwGo,28/06/19 19:08,28/06/19 19:11,24,Men,Bachelor,Middle class,Nuevo León,Linares 19033,28-jun-19,Good,,,28.0,800.0,Stranger,13.0,18.0,28.0
R_3IY8XhuQ3ZhvlXv,19/02/19 23:22,19/02/19 23:25,23,Men,Bachelor,Upper class,Morelos,Cuernavaca 17007,17-feb-19,Good,,,2.0,300.0,Acquaintance,17.0,7.0,5.0
R_3IYMfmRiE11PHTP,22/03/19 11:52,22/03/19 11:57,18,Men,High school,Middle class,Puebla,Puebla 21114,18-mar-19,Good,,,9.0,50.0,Friend,17.0,60.0,9.0
R_3IYtoh7nl4mp5dx,30/08/19 16:22,30/08/19 16:26,20,Men,Bachelor,Upper middle class,Guanajuato,Celaya 11007,30aug2019,Good,,,6.0,200.0,Acquaintance,18.0,3.0,6.0
R_3IYuWEAx1RnxuFb,29/08/19 11:57,29/08/19 16:25,33,Men,,,,,,,,,,,,,,
R_3IZ5rmPm2DDkaqh,19/02/19 17:45,19/02/19 17:48,18,Men,High school,Middle class,Ciudad de México,Cuauhtémoc 09015,08-feb-19,Good,,,5.0,100.0,Friend,17.0,15.0,7.0
R_3Ia8Sta1WSKHmOV,28/08/19 18:56,28/08/19 19:00,28,Men,Bachelor,Upper middle class,Nuevo León,Monterrey 19039,28aug2019,Good,,,9.0,300.0,Friend,17.0,15.0,27.0
R_3IbC0tfMNKg98g7,20/02/19 01:13,20/02/19 01:17,25,Women,Bachelor,Middle class,Ciudad de México,Coyoacán 09003,20-feb-19,Good,,,28.0,500.0,Stranger,19.0,30.0,28.0
R_3IbGcVcjchtMERp,23/03/19 14:59,23/03/19 15:00,27,Men,Bachelor,Upper middle class,,,,,,,,,,,,
R_3Ic0r99JMjrEsDU,19/02/19 17:47,19/02/19 17:51,20,Women,Bachelor,Lower middle class,Ciudad de México,Xochimilco 09013,10-feb-19,Good,,,4.0,300.0,Stranger,18.0,6.0,4.0
R_3IcA1iIi2YxRN2z,01/07/19 18:55,01/07/19 18:57,18,Men,High school,Middle class,Baja California,Ensenada 02001,,Good,,,,,,,,
R_3J3EeNrU4W6GrJO,01/09/19 00:29,01/09/19 00:33,24,Men,Bachelor,Middle class,Ciudad de México,Cuauhtémoc 09015,12-jul-19,Good,,,28.0,500.0,Stranger,21.0,30.0,28.0
R_3J3Jw73CStic9IK,21/03/19 19:47,21/03/19 19:48,26,Men,Bachelor,Middle class,Ciudad de México,Miguel Hidalgo 09016,,,,,,,,,,
R_3J3qGitSJqsVOXc,26/02/19 15:42,26/02/19 15:47,22,Women,High school,Lower middle class,Veracruz,Veracruz 30193,11-feb-19,Bad,10.0,100.0,,,Friend,18.0,7.0,200.0
R_3J3qzXC2CwUhyzw,29/06/19 16:50,29/06/19 16:54,22,Men,Middle school,Lower middle class,Baja California,Ensenada 02001,28-jun-19,Good,,,250.0,1200.0,Acquaintance,11.0,1.0,250.0
R_3J497ceq3iXipHI,26/03/19 16:42,26/03/19 16:45,20,Men,High school,Middle class,Tamaulipas,Nuevo Laredo 28027,15-mar-19,Good,,,2.0,200.0,Stranger,15.0,,2.0
R_3J4avuErUSC1F2E,26/02/19 15:57,26/02/19 16:01,21,Women,Bachelor,Middle class,Querétaro,Querétaro 22014,02-feb-19,Good,,,20.0,100.0,Acquaintance,16.0,45.0,20.0
R_3J7USmrfH3Hch1p,29/06/19 16:50,29/06/19 16:53,35,Men,Bachelor,Upper middle class,Nuevo León,Monterrey 19039,15jan2018,Good,,,28.0,3000.0,Stranger,30.0,6.0,14.0
R_3J8UbXWqWNuff0q,20/02/19 11:17,20/02/19 11:20,37,Men,Bachelor,Middle class,Ciudad de México,Tlalpan 09012,08-feb-19,Good,,,,,,,,
R_3J8wZCUUwrQQtfD,30/08/19 17:48,30/08/19 17:52,28,Men,Bachelor,Upper middle class,Aguascalientes,Aguascalientes 01001,17aug2019,Good,,,12.0,200.0,Stranger,20.0,30.0,15.0
R_3J9juSBiifAwx9x,26/02/19 15:16,26/02/19 15:21,23,Men,High school,Middle class,Jalisco,Villa Guerrero 14115,25-feb-19,Good,,,25.0,50.0,Acquaintance,14.0,15.0,25.0
R_3J9oNR7NlKtdKH8,20/02/19 17:51,20/02/19 17:55,33,Men,Bachelor,Lower middle class,Durango,Durango 10005,20-feb-19,Good,,,3.0,25.0,Stranger,17.0,1.0,6.0
R_3JDl5nO8VjbCjzp,22/03/19 20:06,22/03/19 20:22,20,Women,High school,Middle class,Veracruz,Tuxpan 30189,17-mar-19,Good,,,7.0,70.0,Acquaintance,19.0,7.0,7.0
R_3JEMCVuDvvSmAyp,19/02/19 17:34,19/02/19 17:37,27,Men,Bachelor,Middle class,Quintana Roo,Solidaridad 23008,14-feb-19,Good,,,28.0,1000.0,Friend,14.0,10.0,28.0
R_3JIA3DDisOLfX0j,22/03/19 21:56,22/03/19 21:57,13,,,,,,,,,,,,,,,
R_3JJIb836fS99s0Q,21/03/19 22:55,21/03/19 23:58,18,Women,High school,Lower middle class,México,Tlalnepantla de Baz 15104,20-mar-19,Good,,,1.0,80.0,Stranger,17.0,30.0,9.0
R_3JKHM4hAZsHEnoB,19/02/19 17:32,19/02/19 17:36,18,Men,High school,Middle class,Ciudad de México,Azcapotzalco 09002,,Good,,,4.0,100.0,Acquaintance,15.0,1.0,5.0
R_3JKPohPF0o73ZGS,20/02/19 02:12,20/02/19 02:14,30,Men,High school,Lower middle class,Aguascalientes,Aguascalientes 01001,10dec2018,Good,,,8.0,100.0,,,,
R_3JKQVEd9GUDRQdP,30/08/19 16:39,30/08/19 16:43,27,Men,Bachelor,Upper middle class,,,,,,,,,,,,
R_3JLDohtTFRBZ1Nb,10/04/19 23:02,10/04/19 23:04,27,Men,Graduate,Upper middle class,Querétaro,Querétaro 22014,06apr2019,Good,,,70.0,500.0,Stranger,20.0,4.0,50.0
R_3JLx6E0jT8IwAst,30/08/19 16:27,30/08/19 16:29,22,Men,Bachelor,Upper middle class,Campeche,Carmen 04003,22aug2019,Good,,,28.0,700.0,Acquaintance,16.0,15.0,14.0
R_3JLzReq7XfTijrN,04/03/19 11:00,04/03/19 11:01,45,Men,Bachelor,Upper middle class,,,,,,,,,,,,
R_3JaTKVBEXWXDRbj,21/03/19 18:39,21/03/19 18:43,27,Men,Bachelor,Upper middle class,Chihuahua,Chihuahua 08019,27-feb-19,Good,,,14.0,700.0,Stranger,19.0,70.0,14.0
R_3JacRPTNSBmdKVz,02/09/19 13:49,02/09/19 13:55,22,Men,Bachelor,Lower middle class,Chihuahua,Chihuahua 08019,,Good,,,2.0,150.0,Acquaintance,16.0,4.0,100.0
R_3Jbe2LHV38vKg8t,19/02/19 18:52,19/02/19 18:57,32,Men,Graduate,Upper middle class,Puebla,San Andrés Cholula 21119,22dec2018,Good,,,23.0,600.0,Stranger,12.0,60.0,50.0
R_3JdS1IkmhsxbB8q,19/02/19 17:13,19/02/19 17:15,22,Men,High school,Middle class,Jalisco,Guadalajara 14039,01-feb-19,Good,,,1.0,60.0,Stranger,16.0,30.0,2.0
R_3JeGYOZWgiJAcXI,21/03/19 18:59,21/03/19 19:06,21,Men,High school,Middle class,Querétaro,Corregidora 22006,07-mar-19,Good,,,28.0,300.0,Acquaintance,20.0,45.0,28.0
R_3JeLsSRuEd1fRoL,27/02/19 11:29,27/02/19 11:33,24,Men,Bachelor,Middle class,Veracruz,Coatzacoalcos 30039,26-feb-19,Good,,,7.0,300.0,Stranger,18.0,7.0,10.0
R_3Jec7lB8QmmQuAw,02/07/19 11:18,02/07/19 11:21,24,Men,Bachelor,Upper middle class,Ciudad de México,Coyoacán 09003,25-jun-19,Good,,,3.0,150.0,Acquaintance,21.0,15.0,5.0
R_3JfHZKtajQ4AQKt,20/02/19 10:02,20/02/19 10:32,24,Men,Bachelor,Upper class,Ciudad de México,Miguel Hidalgo 09016,19-feb-19,Good,,,28.0,2800.0,Acquaintance,18.0,3.0,14.0
R_3JhonoTwdcBASN4,23/03/19 01:17,23/03/19 01:21,21,Men,High school,Lower class,Hidalgo,Huichapan 13029,21-feb-19,Good,,,8.0,50.0,Acquaintance,20.0,31.0,8.0
R_3JjCjuhKRBRGsq5,19/02/19 18:49,19/02/19 18:54,19,Men,High school,Lower middle class,Oaxaca,Santa Cruz Xoxocotlán 20385,18-feb-19,Bad,150.0,100.0,,,,,,
R_3JlSpffoNJKEKKL,03/09/19 11:37,03/09/19 11:38,32,,,,,,,,,,,,,,,
R_3JldcoiaXtzBRm8,02/07/19 11:49,02/07/19 11:59,22,Men,Bachelor,Lower middle class,México,Zumpango 15120,04-mar-19,Bad,2.0,25.0,,,Acquaintance,17.0,30.0,10.0
R_3Jml0j3KuSu9ByU,22/03/19 07:47,22/03/19 07:49,21,Men,Bachelor,Upper middle class,Quintana Roo,Benito Juárez 23005,20-mar-19,Good,,,12.0,1800.0,Acquaintance,14.0,8.0,12.0
R_3Jn4proCtwMwnem,27/06/19 14:39,27/06/19 14:43,31,Men,Bachelor,Upper middle class,Ciudad de México,Cuauhtémoc 09015,13-jun-19,Good,,,10.0,2000.0,Friend,14.0,15.0,4.0
R_3JrDwzLrYQonB30,21/03/19 19:03,21/03/19 19:07,29,Men,Bachelor,Middle class,Puebla,Puebla 21114,18-mar-19,Good,,,25.0,1000.0,Acquaintance,12.0,30.0,25.0
R_3JsYOf8MSQJoT60,02/07/19 02:23,02/07/19 02:25,23,Men,Bachelor,Middle class,Morelos,Cuernavaca 17007,,Good,,,,,,,,
R_3JskIMzEvY8KvVc,12/04/19 11:51,12/04/19 11:52,25,Men,High school,Upper middle class,,,,,,,,,,,,
R_3Jtkj5aOLiiDN4r,02/07/19 12:23,02/07/19 12:25,24,Men,Bachelor,Lower middle class,Ciudad de México,Tlalpan 09012,27-jun-19,Good,,,5.0,100.0,Friend,22.0,5.0,7.0
R_3JtrG0oeeANODvl,01/07/19 19:42,01/07/19 19:47,33,Men,Graduate,Middle class,Ciudad de México,Cuauhtémoc 09015,16-jun-19,Good,,,16.0,800.0,Friend,16.0,25.0,20.0
R_3JxEBzBVz3SCHTF,20/02/19 01:03,20/02/19 01:07,22,Women,Bachelor,Middle class,Ciudad de México,Tlalpan 09012,06dec2018,Bad,500.0,2500.0,,,Stranger,18.0,30.0,28.0
R_3JxESok1j8HfrmZ,25/04/19 22:55,25/04/19 22:59,27,Men,High school,Middle class,Ciudad de México,Cuauhtémoc 09015,12jan2019,Good,,,20.0,200.0,Stranger,23.0,90.0,10.0
R_3KAxPtT14chRR8A,01/07/19 18:58,01/07/19 19:02,23,Men,Bachelor,Middle class,Ciudad de México,Álvaro Obregón 09010,,Good,,,2.0,250.0,Acquaintance,16.0,15.0,3.0
R_3KBADbKBdGnHiO1,19/02/19 17:52,19/02/19 17:52,23,Men,Bachelor,Middle class,,,,,,,,,,,,
R_3KBApatLaNCWN0w,23/08/19 15:50,23/08/19 15:54,19,Men,Bachelor,Lower middle class,Sinaloa,Mazatlán 25012,22aug2019,Bad,10.0,30.0,,,Stranger,14.0,10.0,10.0
R_3KBzpveEuQAkZrg,27/03/19 21:19,27/03/19 21:21,21,Men,Bachelor,Lower class,Guanajuato,Silao de la Victoria 11037,25-mar-19,Bad,33.2,50.0,,,Friend,14.0,,
R_3KCLCvA6MiJXVbH,02/04/19 23:21,02/04/19 23:24,21,Men,Bachelor,Upper middle class,México,Teoloyucan 15091,17-mar-19,Good,,,6.0,310.0,Stranger,16.0,15.0,6.0
R_3KCPcmdPYrgUKVU,19/02/19 23:46,19/02/19 23:52,33,Women,Graduate,Middle class,Baja California,Tijuana 02004,25jan2019,Good,,,15.0,300.0,Friend,27.0,180.0,15.0
R_3KCtXsSUYP6UC9g,20/02/19 01:15,20/02/19 01:20,23,Men,High school,Middle class,México,Tultitlán 15109,01-feb-19,Good,,,15.0,100.0,Friend,18.0,50.0,15.0
R_3KCvSx6HH1pODlz,22/03/19 14:57,22/03/19 15:02,24,Men,High school,Upper middle class,Ciudad de México,Gustavo A. Madero 09005,18-mar-19,Good,,,5.0,120.0,Friend,19.0,7.0,10.0
R_3KDEqwHBttfEPlh,02/07/19 00:34,02/07/19 00:44,27,Men,Graduate,Lower middle class,Jalisco,Guadalajara 14039,01-feb-19,Good,,,14.0,400.0,Stranger,18.0,180.0,14.0
R_3KDZP1XKhJfVB6k,22/03/19 15:02,22/03/19 15:07,27,Women,High school,Lower class,Oaxaca,Santa María Huatulco 20413,06-nov-17,Good,,,5.0,50.0,Stranger,17.0,150.0,8.0
R_3KIoknWfnaKa8pP,27/08/19 15:58,27/08/19 16:01,34,Men,Bachelor,Lower middle class,México,Cuautitlán Izcalli 15121,26aug2019,Good,,,5.0,250.0,Stranger,19.0,30.0,5.0
R_3KIvixkjUyFYbFg,12/04/19 11:05,12/04/19 11:27,26,Men,Bachelor,Lower middle class,Jalisco,Guadalajara 14039,05apr2019,Bad,4.0,80.0,,,Stranger,15.0,30.0,8.0
R_3KJkDD0HwtKgoIg,21/03/19 18:43,21/03/19 18:48,20,Men,High school,Lower middle class,Ciudad de México,Álvaro Obregón 09010,19-mar-19,Good,,,100.0,500.0,Friend,12.0,7.0,90.0
R_3KJxLSdcNpAJDCk,22/03/19 22:41,22/03/19 22:47,34,Men,Bachelor,Lower middle class,Ciudad de México,Cuauhtémoc 09015,19-mar-19,Good,,,16.0,1000.0,Acquaintance,16.0,15.0,16.0
R_3KKeBv3dK2oaJ33,19/02/19 17:29,19/02/19 17:34,22,Men,High school,Upper middle class,Ciudad de México,Benito Juárez 09014,13jan2019,Good,,,25.0,1000.0,Stranger,18.0,30.0,25.0
R_3KMCeIeEdwYyYze,01/07/19 22:40,01/07/19 22:46,23,Women,Bachelor,Upper middle class,Chiapas,Tuxtla Gutiérrez 07101,08-jun-19,Good,,,1.0,200.0,Stranger,15.0,30.0,2.0
R_3KMxGy00xuvcCtS,19/02/19 17:40,19/02/19 17:41,26,Men,Bachelor,Middle class,,,,,,,,,,,,
R_3KN5w6xZ8U7L9eK,02/07/19 10:56,02/07/19 11:00,30,Men,Bachelor,Middle class,Ciudad de México,Álvaro Obregón 09010,02-jul-19,Good,,,4.0,150.0,Stranger,18.0,30.0,5.0
R_3KOc4sK0soupAWU,22/02/19 01:21,22/02/19 01:23,20,Women,High school,Lower middle class,Ciudad de México,Gustavo A. Madero 09005,08-feb-19,Good,,,,,,,,
R_3KOv47sG2lYIi7T,28/03/19 02:09,28/03/19 02:13,21,Women,High school,Middle class,México,Toluca 15106,28-mar-19,Good,,,1.0,80.0,Friend,20.0,9.0,5.0
R_3KPI0GdR7Pyt9ui,01/07/19 17:51,01/07/19 17:56,44,Men,Bachelor,Middle class,Ciudad de México,Cuauhtémoc 09015,09-may-19,Good,,,1.0,30.0,Stranger,15.0,60.0,2.0
R_3KPlQZ9F0nLaZJB,26/02/19 14:59,26/02/19 15:03,19,Men,High school,Middle class,Aguascalientes,Aguascalientes 01001,08-feb-19,Good,,,5.0,100.0,Acquaintance,18.0,7.0,15.0
R_3KSBWbQRgVQqLGZ,02/07/19 02:37,02/07/19 02:42,21,Other,Bachelor,Middle class,Ciudad de México,Coyoacán 09003,14-may-19,Good,,,50.0,1200.0,Stranger,19.0,360.0,100.0
R_3KSKI1ouivogTYi,01/07/19 15:33,01/07/19 15:42,31,Men,Bachelor,Middle class,Ciudad de México,Benito Juárez 09014,01-jul-19,Good,,,125.0,600.0,Acquaintance,16.0,21.0,125.0
R_3KTNkPLBfIp9r1G,23/03/19 19:57,23/03/19 20:02,22,Men,High school,Middle class,México,La Paz 15070,,Good,,,20.0,350.0,Acquaintance,18.0,15.0,25.0
R_3KTrbDApDwayY3w,19/02/19 17:34,19/02/19 17:37,25,Men,Bachelor,Middle class,Veracruz,Veracruz 30193,19-feb-19,Good,,,10.0,300.0,Stranger,18.0,90.0,10.0
R_3KTxcTqFPTZG0GX,19/02/19 14:41,19/02/19 14:43,23,Men,Bachelor,Middle class,Ciudad de México,Coyoacán 09003,12-feb-19,Good,,,16.0,800.0,Acquaintance,21.0,25.0,10.0
R_3KVZEuafeuKr7iA,29/06/19 01:15,29/06/19 01:16,35,Men,Middle school,Middle class,Baja California Sur,La Paz 03003,25-jun-19,Good,,,5.0,500.0,Acquaintance,15.0,7.0,5.0
R_3KW9QTK7W9MrSgA,19/02/19 17:31,19/02/19 18:22,31,Men,Bachelor,Middle class,Ciudad de México,Venustiano Carranza 09017,,,,,,,,,,
R_3KoQj9mSIBNgODd,19/02/19 17:33,19/02/19 17:59,22,Men,High school,Lower middle class,Puebla,Puebla 21114,18-feb-19,Good,,,10.0,400.0,Acquaintance,16.0,7.0,5.0
R_3KomW1fylPj6DrV,02/07/19 15:36,02/07/19 15:38,28,Women,Bachelor,Middle class,Ciudad de México,Miguel Hidalgo 09016,,,,,,,,,,
R_3KpjR1j6kYbzUIQ,10/09/19 22:04,10/09/19 22:07,40,Men,Bachelor,Middle class,Chihuahua,Juárez 08037,02-sep-19,Good,,,5.0,50.0,Acquaintance,19.0,30.0,5.0
R_3KqKMvxxvstNTnZ,22/03/19 16:53,22/03/19 16:59,33,Men,Graduate,Middle class,Tlaxcala,Tlaxcala 29033,02-mar-19,Good,,,4.0,200.0,Friend,16.0,20.0,12.0
R_3KqONp6xrzj9HWm,11/04/19 22:38,11/04/19 22:40,18,Men,High school,Middle class,Ciudad de México,Coyoacán 09003,,,,,,,,,,
R_3KqqDGIKzf5kRmw,30/08/19 22:51,30/08/19 22:51,21,Other,High school,Lower middle class,,,,,,,,,,,,
R_3KvY94ynXlDBl1E,28/06/19 17:30,28/06/19 17:33,27,Men,Bachelor,Upper middle class,Ciudad de México,Miguel Hidalgo 09016,01-may-19,Good,,,28.0,500.0,Stranger,16.0,120.0,28.0
R_3Kw77oYmtChAWjI,19/02/19 17:35,19/02/19 17:37,23,Men,High school,Middle class,Ciudad de México,Coyoacán 09003,18-feb-19,Good,,,28.5,350.0,Friend,18.0,14.0,28.0
R_3KwEG8GyumXOYwP,02/07/19 11:31,02/07/19 11:34,19,Women,High school,Lower middle class,Ciudad de México,Cuauhtémoc 09015,29-jun-19,Good,,,3.0,100.0,Friend,17.0,7.0,3.0
R_3KwENbuAzUz6lFk,29/06/19 12:58,29/06/19 13:06,18,Men,Middle school,Middle class,Nayarit,Bahía de Banderas 18020,03-may-19,Bad,100.0,160.0,,,Stranger,15.0,60.0,100.0
R_3KwEqxT1vI62lpE,21/02/19 19:16,21/02/19 19:23,23,Men,High school,Lower middle class,Baja California,Ensenada 02001,01-feb-19,Good,,,,,,,,
R_3KwueR3434hJsMC,29/06/19 00:44,29/06/19 00:46,19,Men,Bachelor,Upper middle class,Chiapas,Comitán de Domínguez 07019,,,,,,,,,,
R_3KxaAUhA2Nq3XXO,02/07/19 02:15,02/07/19 02:17,23,Men,Bachelor,Middle class,Jalisco,Zapopan 14120,01-jul-19,Good,,,28.0,400.0,Acquaintance,15.0,7.0,28.0
R_3Kxviii7Wxy7jw4,31/08/19 13:42,31/08/19 14:04,22,Men,High school,Middle class,,,,,,,,,,,,
R_3L07jl9ztbjD8rs,28/03/19 03:47,28/03/19 03:53,20,Men,High school,Middle class,Veracruz,Xalapa 30087,13-mar-19,Good,,,10.0,100.0,Stranger,14.0,20.0,10.0
R_3L0DfYBC9eC1Ttq,02/07/19 15:41,02/07/19 15:45,23,Men,Bachelor,Middle class,,,,,,,,,,,,
R_3L0c5hdObL4M8J4,20/02/19 04:01,20/02/19 04:03,20,Men,High school,Middle class,Ciudad de México,Álvaro Obregón 09010,17-nov-18,Good,,,1.0,150.0,Stranger,18.0,60.0,1.0
R_3L0dDiSxpnZHxUS,11/09/19 13:04,11/09/19 13:17,38,Men,Bachelor,Lower middle class,Yucatán,Mérida 31050,22aug2019,Bad,3.0,150.0,,,Acquaintance,37.0,365.0,15.0
R_3L5WH8Q3ZzRAnGa,17/05/19 15:09,17/05/19 15:11,34,Men,Graduate,Upper middle class,Querétaro,Querétaro 22014,,,,,,,,,,
R_3L5wdWAA8RDJ2PX,20/02/19 10:10,20/02/19 10:13,30,Men,Bachelor,Lower class,Nuevo León,Guadalupe 19026,18-feb-19,Bad,100.0,500.0,,,Stranger,18.0,15.0,100.0
R_3L74XZlGvS9q9f7,30/08/19 16:23,30/08/19 16:30,29,Men,Bachelor,Lower middle class,Nuevo León,Monterrey 19039,15aug2019,Good,,,25.0,500.0,Friend,15.0,15.0,28.0
R_3L7swgcc8mWbPv6,23/03/19 17:26,23/03/19 17:28,18,Men,High school,Lower middle class,,,,,,,,,,,,
R_3LYyTJTGFJmoWPN,01/07/19 22:37,01/07/19 22:50,21,Men,High school,Middle class,Ciudad de México,Gustavo A. Madero 09005,30-jun-19,Good,,,13.0,150.0,Acquaintance,16.0,7.0,5.0
R_3LZSIVMxJ5EJMgx,18/08/19 04:01,18/08/19 04:02,19,Men,High school,Middle class,,,,,,,,,,,,
R_3LaLW3OlfbxJIpP,19/02/19 22:46,19/02/19 22:50,23,Men,High school,Middle class,Quintana Roo,Benito Juárez 23005,15-feb-19,Good,,,4.0,200.0,Friend,19.0,10.0,4.0
R_3LbdhHVihRNXCr3,15/03/19 00:33,15/03/19 00:35,25,Men,Bachelor,Upper middle class,Nuevo León,Monterrey 19039,,,,,,,,,,
R_3LbrQ8L2RIRO9Ik,27/02/19 21:46,27/02/19 21:48,20,Men,Bachelor,Upper middle class,Veracruz,Coatzacoalcos 30039,07-feb-19,Good,,,22.0,600.0,Stranger,13.0,30.0,22.0
R_3LegaPqGte8lPI4,04/09/19 20:36,04/09/19 20:44,28,Women,Bachelor,Lower middle class,Ciudad de México,Cuauhtémoc 09015,30aug2019,Good,,,12.0,150.0,Acquaintance,15.0,15.0,
R_3LgKg7bt6kaXZWs,13/04/19 20:51,13/04/19 20:54,31,Men,Bachelor,Lower middle class,Ciudad de México,Miguel Hidalgo 09016,11apr2019,Good,,,2.0,100.0,Friend,16.0,15.0,2.0
R_3LgPQs5u5lrNZXs,28/07/19 23:01,28/07/19 23:03,21,Men,High school,Middle class,Ciudad de México,Benito Juárez 09014,27-jul-19,Good,,,2.0,50.0,Family,17.0,60.0,5.0
R_3LgR7CGB4685hPd,01/07/19 18:54,01/07/19 18:55,24,Women,Bachelor,Middle class,Hidalgo,Tulancingo de Bravo 13077,,,,,,,,,,
